Humidity,Temperature,Vibration,GLOF_Detected
60.21082011,-10.95948498,No,No
35.63174047,-2.096602572,No,No
11.58906225,-5.139958748,No,No
60.63043042,11.89696357,Yes,No
92.87245501,17.99987543,Yes,Yes
48.70341152,-11.9965237,No,No
98.37083878,17.40145023,Yes,Yes
29.96390884,0.772374554,Yes,No
12.20932419,-14.70575004,No,No
97.45342199,23.05611534,Yes,Yes
90.54819123,23.15782695,Yes,Yes
76.81470349,19.76888397,Yes,Yes
8.99647063,3.334809939,No,No
96.04725989,19.93767131,Yes,Yes
99.12687945,28.31518101,Yes,Yes
93.26084268,24.94911239,Yes,Yes
63.38406386,-0.857957017,No,No
99.66402553,16.10825859,Yes,Yes
46.89976275,1.790138924,Yes,No
55.09562255,-11.91572413,Yes,No
82.64386713,19.18366668,Yes,Yes
73.36655014,-13.22316666,No,No
15.93354579,-14.11586658,No,No
87.95669719,20.9586085,Yes,Yes
48.47324502,11.70472865,Yes,No
41.84052567,10.61614757,No,No
30.68869406,-0.974154878,Yes,No
67.16721361,0.292000462,No,No
78.01856335,24.16705636,Yes,Yes
70.16133851,-19.86285688,Yes,No
98.238103,24.67894046,Yes,Yes
44.94744653,-11.95993007,Yes,No
64.31479558,10.0911732,No,No
19.21436358,9.489407551,No,No
23.21021618,-6.659859129,No,No
35.63312737,0.713276768,No,No
63.7930896,-17.77394973,Yes,No
44.48686643,-8.799436042,No,No
81.96373936,19.49610654,Yes,Yes
49.6735304,-4.297859293,Yes,No
94.01475404,21.60907547,Yes,Yes
93.33885077,24.88153125,Yes,Yes
2.753470761,-6.576292065,Yes,No
30.51036007,-14.99283165,Yes,No
92.85961802,17.55574075,Yes,Yes
78.65516169,24.81914556,Yes,Yes
22.49565523,-2.886717575,No,No
95.72464142,17.35357775,Yes,Yes
88.58827335,24.81814147,Yes,Yes
96.47222693,24.72258111,Yes,Yes
70.37367965,-5.911577558,No,No
81.2017552,16.15032999,Yes,Yes
56.7786086,-16.20598695,No,No
9.41147226,13.79312714,Yes,No
7.962026516,-15.1614052,No,No
15.88093965,-0.980795173,No,No
39.45705099,-19.26816707,No,No
85.03023005,23.19871944,Yes,Yes
94.77725162,25.17279169,Yes,Yes
95.93486579,19.19349973,Yes,Yes
0.044845413,14.70901491,No,No
17.7457337,-19.55321007,Yes,No
44.76830179,8.511876961,Yes,No
60.19802343,-0.997084443,Yes,No
66.33590457,13.84029426,Yes,No
76.15326092,22.55899321,Yes,Yes
83.9415526,24.65048395,Yes,Yes
5.839238971,-11.1531949,No,No
60.72562772,0.862237589,Yes,No
52.87806798,12.64268352,Yes,No
85.45274574,19.52963278,Yes,Yes
25.15287047,10.08260415,No,No
66.21861124,-13.26894795,Yes,No
47.13198425,-18.03251331,Yes,No
16.53657296,9.290219778,No,No
10.59176575,2.688993393,Yes,No
99.83115511,28.07161853,Yes,Yes
95.45327994,24.26794057,Yes,Yes
70.60007946,3.629546005,No,No
83.68119042,19.15205092,Yes,Yes
93.64170505,17.08885159,Yes,Yes
66.61435122,12.81966154,No,No
23.54085574,-18.23869735,No,No
4.329911942,-13.41187301,Yes,No
20.51058865,-18.02195082,Yes,No
94.4678304,22.28241177,Yes,Yes
55.46019249,-4.516219074,No,No
50.19142724,9.957381636,No,No
96.84695603,20.94762697,Yes,Yes
95.88970022,28.7989404,Yes,Yes
81.03773423,23.40986151,Yes,Yes
15.29959527,-18.65734558,Yes,No
60.07040412,-15.08253466,Yes,No
83.44868701,29.26184164,Yes,Yes
84.82517927,26.64204333,Yes,Yes
55.41500078,12.81184103,No,No
92.39216256,22.81937362,Yes,Yes
62.78397209,-13.91127029,Yes,No
36.19509267,-3.195277113,No,No
33.35345826,-4.192635157,Yes,No
13.9332716,-10.6244246,Yes,No
42.40619548,-1.019500853,No,No
74.36495819,-17.09798965,No,No
92.99374187,23.14617753,Yes,Yes
6.119904,-19.09563597,No,No
64.84941914,13.7963441,No,No
69.61365736,1.150654694,No,No
82.11137571,16.79619206,Yes,Yes
89.3632303,18.8583912,Yes,Yes
20.15982113,-8.780287147,No,No
0.149410141,-11.48870069,No,No
95.36403374,25.96967261,Yes,Yes
85.3817439,19.40889295,Yes,Yes
49.72704028,-1.073202904,No,No
86.20512411,27.08611439,Yes,Yes
13.82260477,10.83868019,Yes,No
26.16239306,1.919074613,No,No
66.77882406,9.908040257,No,No
69.05547378,4.978109909,Yes,No
14.03432028,-5.665367546,No,No
86.07345561,19.89288285,Yes,Yes
63.45931579,-1.325594826,Yes,No
58.4865663,-4.527682541,No,No
6.205262671,-8.15225922,No,No
85.04666631,21.34232207,Yes,Yes
78.92891764,23.14536124,Yes,Yes
96.6828549,22.18563596,Yes,Yes
37.92725578,-18.08392562,Yes,No
79.09982596,27.88683809,Yes,Yes
26.48271667,14.80974898,Yes,No
31.78275899,-12.46646628,Yes,No
36.09584634,-5.031581996,No,No
80.34344687,17.52922652,Yes,Yes
97.08711967,26.74169565,Yes,Yes
90.31047708,25.58747067,Yes,Yes
78.26663106,19.16875507,Yes,Yes
79.85635296,25.56924322,Yes,Yes
64.40235909,6.16781386,No,No
90.05861395,21.37659599,Yes,Yes
83.13092117,19.28696703,Yes,Yes
41.0196657,-16.88465928,Yes,No
42.45138187,-8.942246217,No,No
93.40618385,21.97957054,Yes,Yes
92.71093062,25.02914266,Yes,Yes
22.68497381,-7.525834245,No,No
76.29170739,26.37559743,Yes,Yes
57.03000505,-3.730082672,Yes,No
86.34130057,17.4433708,Yes,Yes
48.55066008,-1.931326188,No,No
91.19563301,21.8697468,Yes,Yes
80.81259344,18.39070647,Yes,Yes
25.88128091,-12.82572685,Yes,No
81.08907616,24.77490264,Yes,Yes
54.57233533,-10.21394986,No,No
95.11689498,24.883803,Yes,Yes
60.28609089,-9.771286514,No,No
78.81539654,17.95473489,Yes,Yes
74.1093057,12.81426181,No,No
32.46299408,-18.27937098,No,No
22.9811587,-15.49359469,No,No
78.78085743,25.45477122,Yes,Yes
91.16352465,27.12378581,Yes,Yes
96.87751269,22.63128126,Yes,Yes
50.81487104,9.805349001,Yes,No
26.3114332,7.945872677,No,No
38.72124744,-9.808124075,No,No
3.386352331,10.1389732,No,No
66.36413383,-13.75180738,No,No
84.10276411,21.44864242,Yes,Yes
95.79234318,20.54864315,Yes,Yes
88.61656438,15.31329764,Yes,Yes
91.20347728,15.23206295,Yes,Yes
85.55604865,21.93199283,Yes,Yes
90.6480108,27.3624587,Yes,Yes
92.64837342,23.51977116,Yes,Yes
92.43354814,26.91959412,Yes,Yes
28.87935418,-17.78580649,No,No
33.1580276,-10.27381059,Yes,No
17.23700443,-2.38728548,No,No
11.71511309,7.112841693,No,No
54.40287002,1.811034859,No,No
6.170424321,6.94059964,Yes,No
91.76167995,23.24181171,Yes,Yes
92.03404328,22.71800439,Yes,Yes
93.70002995,19.77810409,Yes,Yes
35.0445747,-3.362432631,No,No
67.51980834,-13.45824462,No,No
66.19199076,-12.58999697,Yes,No
71.48400858,-6.336824388,No,No
53.22535076,6.883128245,No,No
36.67863003,-7.669189053,No,No
90.08418683,25.07108392,Yes,Yes
88.2902334,28.39206187,Yes,Yes
58.73710732,6.815498555,Yes,No
92.42159264,29.88800418,Yes,Yes
3.697086957,-11.95285702,No,No
85.88418194,25.56365561,Yes,Yes
78.8702619,17.70509555,Yes,Yes
7.823481551,-15.73387758,No,No
94.48977803,29.66188783,Yes,Yes
44.77089176,-0.193898821,Yes,No
61.79982389,1.210484118,Yes,No
12.46914978,-19.19335191,Yes,No
8.295269915,-15.35990729,Yes,No
46.84605361,-17.52561871,Yes,No
94.06519935,19.42851713,Yes,Yes
99.42076614,20.62702102,Yes,Yes
83.80959276,19.50212718,Yes,Yes
90.7219647,17.19660177,Yes,Yes
33.84705848,-11.76158583,Yes,No
99.66905787,20.99996004,Yes,Yes
25.71972471,-0.929140989,Yes,No
37.52695847,-14.96433456,Yes,No
99.27570508,25.80496382,Yes,Yes
98.24882908,18.2946566,Yes,Yes
7.152069095,-0.496185834,Yes,No
35.57314987,-0.194792425,Yes,No
13.01220378,-8.689917395,Yes,No
93.01711028,20.62958278,Yes,Yes
92.33198325,15.28033644,Yes,Yes
55.07742574,-11.8384356,Yes,No
36.8264822,11.70803888,No,No
23.41423024,-17.08173312,No,No
76.94424498,26.01721585,Yes,Yes
61.766417,-7.170708442,Yes,No
56.38486227,-2.375047396,Yes,No
63.24946258,0.292749534,No,No
99.25306853,24.37291464,Yes,Yes
89.61549327,23.80828876,Yes,Yes
54.01180957,-1.403101637,No,No
41.74338214,1.24405907,Yes,No
97.9458867,29.22055159,Yes,Yes
4.037289368,5.198583878,Yes,No
20.29194424,-8.253676452,Yes,No
23.68298634,-8.170042664,No,No
78.80555298,24.57783109,Yes,Yes
6.014006761,8.628722302,Yes,No
80.68583171,27.19536984,Yes,Yes
91.9647333,24.09655225,Yes,Yes
69.64166497,7.72664784,No,No
60.13801263,-13.42337439,Yes,No
79.80652253,22.1028252,Yes,Yes
38.94845195,-15.93042119,No,No
32.06148406,-1.128217206,No,No
58.64181847,12.71877142,No,No
99.930988,25.80313451,Yes,Yes
93.70197524,19.49999202,Yes,Yes
13.8474343,6.017351345,Yes,No
94.43856193,18.31453612,Yes,Yes
3.118421988,-13.01155917,Yes,No
88.17922561,18.70421008,Yes,Yes
28.27904483,-15.39521427,Yes,No
81.45447105,21.04562623,Yes,Yes
6.118119421,-2.57179926,Yes,No
48.39139319,0.290799023,Yes,No
37.91405938,9.245009678,Yes,No
15.30657459,-0.039062226,No,No
43.62911456,0.682063249,Yes,No
53.90385849,13.1021774,Yes,No
95.19798605,21.99386652,Yes,Yes
83.22107944,15.26436584,Yes,Yes
43.30150509,4.922519729,Yes,No
77.60983546,19.12669061,Yes,Yes
43.03993873,-2.390325584,Yes,No
99.16064586,20.97918353,Yes,Yes
72.5226386,12.34764522,No,No
41.1108902,-3.394138705,No,No
97.05695373,29.77157912,Yes,Yes
93.49617203,19.63971917,Yes,Yes
35.88962774,-5.621426155,No,No
98.33817581,24.88863183,Yes,Yes
18.17652714,-13.88246497,Yes,No
15.67945303,-16.29682413,Yes,No
27.68521454,-16.81725925,No,No
6.192911853,-16.63559519,Yes,No
96.60190604,29.35355785,Yes,Yes
79.15762444,25.54743094,Yes,Yes
68.73668633,14.62723299,Yes,No
2.2519504,-6.846257335,Yes,No
87.37507937,21.7611276,Yes,Yes
72.25202403,13.03182338,Yes,No
80.01958197,23.13250884,Yes,Yes
46.78073136,-4.393968305,Yes,No
91.45598904,28.6508737,Yes,Yes
39.6492453,-11.03925894,Yes,No
24.7034452,2.882227303,No,No
45.26466049,13.27606496,Yes,No
77.04190079,26.8320667,Yes,Yes
83.31073046,21.04980715,Yes,Yes
38.85078235,-2.599145175,Yes,No
20.78019373,-16.5508602,No,No
30.14072034,-2.629670607,Yes,No
4.170414126,10.65765578,No,No
38.60566453,-15.82549148,Yes,No
77.23421952,24.09204713,Yes,Yes
80.03234099,18.97752531,Yes,Yes
96.69106281,26.72760424,Yes,Yes
71.98432653,12.85517557,No,No
51.28998389,11.28905701,No,No
16.54882947,-7.323643902,No,No
22.19490221,-17.0331846,No,No
66.07297542,-2.767153295,Yes,No
99.57708681,24.04970089,Yes,Yes
28.66046061,-8.320352735,No,No
50.32597354,-14.58050614,No,No
80.83905568,24.58238042,Yes,Yes
98.81457153,28.60591805,Yes,Yes
14.24064968,6.383479954,Yes,No
91.53939314,26.10697495,Yes,Yes
47.35641909,0.326459967,Yes,No
98.07653479,28.51123943,Yes,Yes
11.13800862,-6.481726165,Yes,No
77.46587104,27.45798051,Yes,Yes
91.20169016,15.96664055,Yes,Yes
83.88794909,28.50751685,Yes,Yes
52.27681245,-13.59769759,Yes,No
66.81416512,9.530507745,Yes,No
65.66164878,-17.2512315,Yes,No
25.44789505,-8.778303271,Yes,No
60.59679961,3.820408252,Yes,No
87.3331582,26.49566603,Yes,Yes
36.61332565,8.234773271,No,No
5.61718815,-7.99617181,Yes,No
57.95785647,-6.792803297,No,No
84.03773475,28.11810904,Yes,Yes
7.757558615,-0.430217024,No,No
3.720443126,-17.61964188,Yes,No
38.94184281,6.482629227,Yes,No
99.27783645,24.7980728,Yes,Yes
30.83928569,0.834689439,Yes,No
89.87872338,17.48506736,Yes,Yes
81.7306515,17.13535346,Yes,Yes
89.97209104,29.7190416,Yes,Yes
99.27788911,17.77253376,Yes,Yes
27.17201175,-12.61476579,No,No
19.40943063,-1.53902377,No,No
28.74115245,-11.66563049,Yes,No
28.29013368,3.458889162,No,No
90.97262379,26.49016685,Yes,Yes
11.7237728,6.839711424,Yes,No
67.68024571,-19.86593983,Yes,No
17.98649642,-2.628703005,No,No
60.26532446,11.91247893,No,No
93.99905129,29.49961905,Yes,Yes
26.06390965,-8.197562836,Yes,No
80.91962309,22.43564965,Yes,Yes
90.00774668,23.70614115,Yes,Yes
36.30154294,-4.490542914,No,No
2.33618196,0.861525842,Yes,No
76.97749126,27.0943361,Yes,Yes
18.05028861,13.88077602,No,No
0.803647327,1.650480218,Yes,No
76.63280739,17.36635382,Yes,Yes
99.70358953,20.60228348,Yes,Yes
98.20595962,16.61819658,Yes,Yes
31.15822504,-11.75519229,No,No
72.05597271,-3.781314692,No,No
42.81404522,-12.69718304,No,No
41.60488525,-8.923592558,No,No
29.01054315,-14.37503278,Yes,No
28.62123743,12.00191549,Yes,No
28.83868603,-2.363892112,No,No
52.61243261,-12.30970375,No,No
32.42596698,-5.81810001,Yes,No
7.248362572,-5.291263937,Yes,No
65.93893295,11.83475496,Yes,No
17.81089176,13.22484101,Yes,No
76.63627145,24.67422147,Yes,Yes
72.50506707,-15.69317567,Yes,No
19.27970191,-13.21738045,No,No
89.14221703,25.96723743,Yes,Yes
17.56525282,-18.00491644,Yes,No
88.48392403,20.09459991,Yes,Yes
25.30907092,-10.20815742,Yes,No
16.97043225,-15.55945102,Yes,No
39.41027305,-12.58706475,Yes,No
26.61732626,-2.469318794,No,No
74.77120631,13.45930206,No,No
82.58116486,16.52144923,Yes,Yes
15.68230234,12.19548269,No,No
54.02879989,11.87884771,Yes,No
77.1271832,19.5635286,Yes,Yes
49.64767086,5.178585445,Yes,No
61.30558855,-7.341687088,No,No
81.99203221,25.63394966,Yes,Yes
32.64467097,4.240048003,No,No
90.58568308,15.24786493,Yes,Yes
56.7338316,-2.22359044,No,No
26.77368221,14.4725188,Yes,No
44.10003476,-3.301156381,No,No
42.8399388,-19.14631524,Yes,No
98.01552581,19.14399977,Yes,Yes
59.36686519,-13.84384008,Yes,No
87.74686625,18.69390172,Yes,Yes
2.921838476,-12.33292894,Yes,No
29.1906464,6.671145236,No,No
43.86208585,9.802121358,Yes,No
58.68193592,1.669249002,Yes,No
87.01925815,19.64912908,Yes,Yes
89.60839026,25.62878506,Yes,Yes
79.22595225,19.47298347,Yes,Yes
79.92697171,25.03234714,Yes,Yes
27.24415138,-2.873703838,No,No
83.03554553,23.70145754,Yes,Yes
55.61745814,7.625172914,Yes,No
82.74311655,24.88602356,Yes,Yes
90.88742923,26.25751242,Yes,Yes
84.34742099,18.45818089,Yes,Yes
79.10835811,15.45156497,Yes,Yes
54.81527593,-17.48926297,Yes,No
98.3854836,17.8449501,Yes,Yes
88.77072365,27.79873173,Yes,Yes
45.04373977,-12.63697715,No,No
59.45685852,1.639975735,No,No
98.65742415,18.77767565,Yes,Yes
59.87198979,-8.417983198,No,No
93.00071144,20.88366902,Yes,Yes
74.43859651,-14.42117903,Yes,No
0.463786698,-17.24554982,No,No
95.28812985,15.96093036,Yes,Yes
87.10431486,26.29255291,Yes,Yes
12.46387497,6.22603743,Yes,No
66.71394833,-9.879738294,No,No
78.14586406,27.54865536,Yes,Yes
30.83936385,-14.17115203,Yes,No
81.39051575,24.08384886,Yes,Yes
88.94421381,18.66378355,Yes,Yes
82.81062174,22.80995064,Yes,Yes
37.8477966,3.357290707,No,No
2.952140986,-11.01684085,Yes,No
13.63226983,14.72322655,No,No
86.7378968,23.93900139,Yes,Yes
77.66467122,15.49033096,Yes,Yes
84.62778763,17.06275872,Yes,Yes
43.99679387,-9.403133733,No,No
57.43939829,9.223487127,Yes,No
68.02814703,-2.39245899,Yes,No
41.28987604,-9.784648804,No,No
83.48106583,17.00293091,Yes,Yes
32.65472425,4.152637397,No,No
45.44226114,4.133697312,No,No
92.6727153,27.07898176,Yes,Yes
93.18333349,17.04671992,Yes,Yes
85.53489497,21.50597305,Yes,Yes
82.55822865,20.41973723,Yes,Yes
78.08768224,16.0788534,Yes,Yes
79.74444737,16.13441526,Yes,Yes
53.8098743,-1.546069752,No,No
89.88128601,22.63394889,Yes,Yes
16.47261964,-5.649167464,Yes,No
20.3998954,-1.651084781,Yes,No
70.93122767,7.439014768,Yes,No
18.12009573,-8.241884632,No,No
25.59889845,-9.537584747,No,No
4.022609364,10.73883637,Yes,No
92.31153478,15.96557009,Yes,Yes
84.69745358,20.17176785,Yes,Yes
82.18966785,20.49161109,Yes,Yes
49.62632163,-9.444459554,Yes,No
73.1017947,-18.68649699,Yes,No
47.649251,8.879720648,No,No
37.35974577,-7.005517782,No,No
29.46713317,-3.699604782,No,No
7.744875666,9.476780581,Yes,No
96.4139615,27.18574417,Yes,Yes
60.62011584,-13.33552764,Yes,No
96.69672901,18.4849754,Yes,Yes
99.27003107,15.63878967,Yes,Yes
97.55330295,20.27442788,Yes,Yes
27.10528343,13.61283711,No,No
38.37805853,-4.955905987,Yes,No
2.920351252,5.615545805,No,No
80.23328768,19.39724102,Yes,Yes
39.569098,-7.130202216,No,No
89.92206899,19.56702786,Yes,Yes
95.97122027,22.99192989,Yes,Yes
10.7461094,14.3266411,Yes,No
73.00369644,-4.359403168,Yes,No
98.48391374,28.60105393,Yes,Yes
70.46764418,6.08892087,No,No
94.10902898,19.30458741,Yes,Yes
42.4308713,13.43113062,No,No
44.12641657,-2.369819789,Yes,No
82.98949936,25.9866926,Yes,Yes
98.30502374,17.18635905,Yes,Yes
95.40153635,18.59616702,Yes,Yes
69.95647043,6.345449824,Yes,No
72.94261767,-8.980559561,No,No
36.28519049,-4.786264809,Yes,No
96.11988891,29.76324375,Yes,Yes
1.2150298,-13.30652548,Yes,No
96.84323142,25.41873323,Yes,Yes
39.57580997,-14.94907847,No,No
6.342403357,5.154474309,No,No
81.93635444,25.99929771,Yes,Yes
71.17355003,5.881612886,No,No
26.28904007,-10.70100523,No,No
17.46439177,-10.58080866,Yes,No
31.42273303,5.211667921,No,No
10.58992977,10.19697721,No,No
98.2796455,18.68632141,Yes,Yes
55.28493105,-6.92943931,No,No
62.06427705,-3.338015425,Yes,No
80.3583452,19.85111559,Yes,Yes
96.83851073,15.87235341,Yes,Yes
24.26478094,11.08952688,No,No
99.6556109,29.64051895,Yes,Yes
28.25073303,-12.7118867,No,No
29.08695674,-2.478316368,No,No
38.52808914,-13.01499344,Yes,No
56.20270775,10.6377134,No,No
84.85392735,22.08464269,Yes,Yes
48.29674346,-7.93911915,Yes,No
50.76542069,-12.78290494,No,No
84.30243982,22.75643152,Yes,Yes
84.35813121,19.94404983,Yes,Yes
37.80996314,-15.43769121,No,No
61.63732099,-4.678223075,Yes,No
23.45834919,-15.78676477,No,No
32.86339599,7.788427965,Yes,No
96.657534,29.95078312,Yes,Yes
5.133053193,-10.26239845,No,No
17.02339046,5.835276419,Yes,No
62.72839331,-5.288261378,No,No
61.92832137,-1.857208783,Yes,No
23.44485187,-4.738355906,Yes,No
84.02185338,16.93151811,Yes,Yes
69.80041917,0.940712649,Yes,No
78.23446643,17.33751811,Yes,Yes
90.21778683,16.22651511,Yes,Yes
82.53148329,23.33226441,Yes,Yes
87.54736244,20.14902368,Yes,Yes
0.551478342,-18.46536016,Yes,No
80.95200924,19.27255621,Yes,Yes
84.18559243,15.6725526,Yes,Yes
88.75251116,15.17792124,Yes,Yes
68.87981566,-2.681091694,Yes,No
66.83550688,-3.115173944,Yes,No
32.12638504,-7.960712729,Yes,No
96.96825074,22.13699888,Yes,Yes
37.37497712,-13.12455397,No,No
44.71069872,-14.45998104,No,No
29.15447609,-7.533211979,No,No
34.45077417,-4.646490612,No,No
82.8937358,19.80284742,Yes,Yes
59.41433961,-17.66690596,Yes,No
72.72927246,13.17497985,Yes,No
96.27479747,29.26883606,Yes,Yes
3.232508171,-1.382345786,Yes,No
83.30181383,29.91267648,Yes,Yes
25.87626299,11.76121117,Yes,No
4.895756817,2.296664373,No,No
78.72538221,21.94305144,Yes,Yes
91.50201379,19.82250416,Yes,Yes
29.04173559,14.90980287,Yes,No
62.91403964,-2.585187081,No,No
31.55524219,-8.355843711,Yes,No
85.12469485,18.95480347,Yes,Yes
93.71280679,22.55930159,Yes,Yes
56.23949485,-5.893643473,No,No
13.58874593,5.101350647,No,No
89.56319641,15.47917162,Yes,Yes
60.3822984,4.732488261,Yes,No
81.85575144,23.00150179,Yes,Yes
45.6239625,-9.251928982,No,No
33.77627893,-14.10458071,Yes,No
43.25267991,-14.26948647,Yes,No
4.495747565,-2.803434883,No,No
3.698174033,5.510467832,No,No
46.28956703,-12.62526672,No,No
65.94976618,-7.240175037,No,No
42.43361661,-3.978238555,No,No
40.63207232,0.778961697,No,No
5.789064767,-9.05043802,No,No
90.78071652,20.46475194,Yes,Yes
36.7339401,-0.490133937,No,No
99.11734095,20.02020447,Yes,Yes
86.0504926,16.17751548,Yes,Yes
54.39947931,-18.8520044,Yes,No
4.092405621,-0.289246404,No,No
16.31909549,-4.617227684,Yes,No
85.05481991,18.66870153,Yes,Yes
0.788491841,6.277658091,No,No
91.70826914,15.23467319,Yes,Yes
96.92424467,25.64504812,Yes,Yes
98.47853662,20.07734449,Yes,Yes
71.07646328,-9.038628225,No,No
83.37495916,16.30912276,Yes,Yes
42.62014622,8.057490644,Yes,No
76.75806748,17.00521534,Yes,Yes
22.04375704,-3.996935313,Yes,No
25.06445356,0.965386547,Yes,No
64.41125784,2.942849015,No,No
84.82679519,21.87022228,Yes,Yes
16.50834944,12.03514791,No,No
88.45402493,22.88639133,Yes,Yes
41.02840092,-8.15060904,Yes,No
65.97011225,13.52927736,Yes,No
60.87202608,-18.10833304,Yes,No
91.81417461,26.87859593,Yes,Yes
15.80948262,0.503293798,Yes,No
21.54159069,-6.009815716,No,No
43.73931032,-3.193576966,No,No
22.22682101,4.614801891,Yes,No
76.61005904,29.45041516,Yes,Yes
12.78468837,5.165798715,Yes,No
63.83630516,-18.14724226,No,No
21.85208046,6.992868535,Yes,No
6.731962542,-7.255763011,No,No
83.60612812,27.71306365,Yes,Yes
88.20569659,22.64151376,Yes,Yes
80.25159495,25.59786098,Yes,Yes
86.65000526,21.11365494,Yes,Yes
65.28952247,1.897746953,No,No
77.82071987,28.08094679,Yes,Yes
93.93930252,24.01552652,Yes,Yes
48.62385056,-4.320992027,Yes,No
71.50521595,-2.975823756,Yes,No
50.88749762,5.293925107,Yes,No
42.5980723,-17.46171891,No,No
95.83497919,18.81823838,Yes,Yes
90.84667308,28.77053906,Yes,Yes
5.760228624,-0.75430776,Yes,No
10.14129853,-17.28006536,No,No
64.12305147,12.01922325,Yes,No
0.523669641,-3.09450605,Yes,No
71.12771646,-14.26238977,Yes,No
25.53086671,-3.48341213,No,No
34.56737537,3.698282467,No,No
42.69048473,-12.32378596,Yes,No
61.51899892,10.85200369,Yes,No
86.18132822,17.57004065,Yes,Yes
28.4280364,-4.507080311,No,No
94.95276417,29.7743902,Yes,Yes
30.02346271,-0.178699194,Yes,No
74.96682774,12.76570645,No,No
81.54579512,19.20893677,Yes,Yes
68.24476186,-10.80573415,No,No
16.88707682,-12.64834319,Yes,No
87.62855164,18.70421804,Yes,Yes
3.847038674,4.26902987,No,No
21.13687525,-17.46749598,Yes,No
41.80028772,8.688695097,No,No
79.36201637,17.74368867,Yes,Yes
29.32746518,-13.55129719,No,No
32.0328784,11.53177056,Yes,No
80.84448285,16.10578795,Yes,Yes
12.93929077,-12.67428735,No,No
64.66522302,8.893719453,Yes,No
22.00150661,-12.10173959,No,No
74.9169459,-10.48988404,No,No
76.48170875,26.93921635,Yes,Yes
61.97927337,4.090254945,Yes,No
69.77988151,1.997636503,Yes,No
33.22752798,12.22647579,Yes,No
74.05263542,8.792677452,Yes,No
34.46880429,8.382731744,Yes,No
30.80119748,6.203526134,No,No
98.80987562,27.34933709,Yes,Yes
74.67233321,-19.41649573,Yes,No
66.78071379,3.699349222,No,No
35.37371181,14.22487927,Yes,No
14.94147644,11.92890964,Yes,No
90.62954402,15.38596492,Yes,Yes
85.92517844,18.08420207,Yes,Yes
34.04924334,-0.159954835,No,No
81.7010398,22.49425542,Yes,Yes
70.08247791,9.438365972,No,No
65.07765734,-1.187718621,No,No
68.19395208,9.093603178,No,No
0.314058272,-18.17746578,No,No
89.69867931,21.57547982,Yes,Yes
67.57206718,-2.399356798,Yes,No
50.01955856,-13.13180014,No,No
37.52089014,7.39970163,No,No
24.58821284,11.32618506,No,No
95.6133328,24.58637826,Yes,Yes
91.80284403,17.28974437,Yes,Yes
14.7516148,2.455288844,Yes,No
88.0820145,19.45405163,Yes,Yes
5.042563507,2.498230688,Yes,No
9.520831032,-1.561399188,No,No
10.02717408,-19.95504511,Yes,No
20.87763612,-17.24806512,No,No
38.29278065,-14.67201251,No,No
97.53064624,16.17405661,Yes,Yes
36.39228418,-1.454353107,No,No
14.89834327,-16.72679567,No,No
49.46294862,-5.695515321,Yes,No
84.64457539,18.14013096,Yes,Yes
94.29900846,16.9327491,Yes,Yes
78.47497285,18.99941469,Yes,Yes
83.6320834,19.6187997,Yes,Yes
14.40120636,-0.668169529,No,No
79.87908914,20.36344599,Yes,Yes
72.75558425,9.29247415,Yes,No
86.05421079,20.90328023,Yes,Yes
54.8622348,10.3834356,No,No
92.1623784,22.82864482,Yes,Yes
14.62313999,-1.195351422,Yes,No
4.992354594,-9.168809824,No,No
47.37918137,10.97243614,No,No
5.153525829,-16.37837277,Yes,No
57.46841046,2.652779919,Yes,No
92.32337852,20.24336391,Yes,Yes
38.0853798,-16.30223791,Yes,No
72.93460425,-6.06124178,No,No
6.092222611,10.85723722,No,No
54.98702836,-14.46009323,No,No
49.46330765,-9.137018881,No,No
80.92335137,23.74896725,Yes,Yes
93.22234638,26.86046344,Yes,Yes
50.68671938,-16.59181448,Yes,No
83.72989997,15.61658697,Yes,Yes
98.81714335,19.91823628,Yes,Yes
8.99183201,-14.58248878,Yes,No
79.70470517,16.70958374,Yes,Yes
53.07154393,-18.27451182,Yes,No
20.18711782,1.75275589,Yes,No
35.0790462,-5.494956564,No,No
16.46654424,0.572945728,Yes,No
31.30460867,-12.01648677,No,No
41.86283879,-12.11775149,Yes,No
20.7565599,-5.835294398,No,No
62.21743736,-6.198059878,No,No
79.1851781,25.43490906,Yes,Yes
67.16668057,-16.25530586,Yes,No
3.374761593,5.014363115,Yes,No
77.44641737,19.13501429,Yes,Yes
27.98419638,10.2326368,No,No
96.42896594,29.87078573,Yes,Yes
69.45446699,-18.57950008,Yes,No
5.102798557,-19.67796858,No,No
45.58145123,0.385227691,No,No
12.10857645,-9.456904682,Yes,No
45.18518778,4.778173935,Yes,No
27.91299414,-3.014827808,No,No
81.693443,21.70636221,Yes,Yes
92.04743728,15.78016631,Yes,Yes
87.79826912,15.68005645,Yes,Yes
45.85062422,-10.11106977,Yes,No
33.74577557,-9.407588078,No,No
80.15906368,23.93636058,Yes,Yes
94.94010973,24.02477977,Yes,Yes
79.35163011,19.24000636,Yes,Yes
86.45399956,29.17657026,Yes,Yes
92.35606533,20.24382483,Yes,Yes
22.70813462,-9.982149247,Yes,No
89.4315684,18.18542956,Yes,Yes
14.31949388,-10.62009566,Yes,No
93.58173033,19.89028595,Yes,Yes
43.63024856,10.0560739,No,No
12.19956113,2.940259245,Yes,No
